inputs/inputGraph_order_100_density_0.25_id_1.txt,parameters/parameterSet.txt,900,999,24,100,0.250000,0,1458,1435,0,1,0,0
inputs/inputGraph_order_100_density_0.25_id_2.txt,parameters/parameterSet.txt,900,999,24,100,0.250000,0,88,71,0,1,0,0
inputs/inputGraph_order_100_density_0.25_id_3.txt,parameters/parameterSet.txt,900,999,24,100,0.250000,0,7,7,0,1,0,0
inputs/inputGraph_order_100_density_0.25_id_4.txt,parameters/parameterSet.txt,900,999,24,100,0.250000,0,16,16,0,1,0,0
inputs/inputGraph_order_100_density_0.25_id_5.txt,parameters/parameterSet.txt,900,999,24,100,0.250000,0,21,21,0,1,0,0
inputs/inputGraph_order_100_density_0.50_id_1.txt,parameters/parameterSet.txt,900,999,24,100,0.500000,0,23,2,0,1,0,0
inputs/inputGraph_order_100_density_0.50_id_2.txt,parameters/parameterSet.txt,900,999,24,100,0.500000,0,2,2,0,1,0,0
inputs/inputGraph_order_100_density_0.50_id_3.txt,parameters/parameterSet.txt,900,999,24,100,0.500000,0,2,2,0,1,0,0
inputs/inputGraph_order_100_density_0.50_id_4.txt,parameters/parameterSet.txt,900,999,24,100,0.500000,0,2,2,0,1,0,0
inputs/inputGraph_order_100_density_0.50_id_5.txt,parameters/parameterSet.txt,900,999,24,100,0.500000,0,2,2,0,1,0,0
inputs/inputGraph_order_100_density_0.75_id_1.txt,parameters/parameterSet.txt,900,999,24,100,0.750000,0,2,2,0,1,0,0
inputs/inputGraph_order_100_density_0.75_id_2.txt,parameters/parameterSet.txt,900,999,24,100,0.750000,0,2,2,0,1,0,0
inputs/inputGraph_order_100_density_0.75_id_3.txt,parameters/parameterSet.txt,900,999,24,100,0.750000,0,2,2,0,1,0,0
inputs/inputGraph_order_100_density_0.75_id_4.txt,parameters/parameterSet.txt,900,999,24,100,0.750000,0,2,2,0,1,0,0
inputs/inputGraph_order_100_density_0.75_id_5.txt,parameters/parameterSet.txt,900,999,24,100,0.750000,0,2,2,0,1,0,0
inputs/inputGraph_order_110_density_0.25_id_1.txt,parameters/parameterSet.txt,900,999,24,110,0.250000,0,12,12,0,1,0,0
inputs/inputGraph_order_110_density_0.25_id_2.txt,parameters/parameterSet.txt,900,999,24,110,0.250000,0,36,36,0,1,0,0
inputs/inputGraph_order_110_density_0.25_id_3.txt,parameters/parameterSet.txt,900,999,24,110,0.250000,0,8,7,0,1,0,0
inputs/inputGraph_order_110_density_0.25_id_4.txt,parameters/parameterSet.txt,900,999,24,110,0.250000,0,290,289,0,1,0,0
inputs/inputGraph_order_110_density_0.25_id_5.txt,parameters/parameterSet.txt,900,999,24,110,0.250000,0,23,23,0,1,0,0
inputs/inputGraph_order_110_density_0.50_id_1.txt,parameters/parameterSet.txt,900,999,24,110,0.500000,0,3,3,0,1,0,0
inputs/inputGraph_order_110_density_0.50_id_2.txt,parameters/parameterSet.txt,900,999,24,110,0.500000,0,3,3,0,1,0,0
inputs/inputGraph_order_110_density_0.50_id_3.txt,parameters/parameterSet.txt,900,999,24,110,0.500000,0,3,2,0,1,0,0
inputs/inputGraph_order_110_density_0.50_id_4.txt,parameters/parameterSet.txt,900,999,24,110,0.500000,0,3,3,0,1,0,0
inputs/inputGraph_order_110_density_0.50_id_5.txt,parameters/parameterSet.txt,900,999,24,110,0.500000,0,6,6,0,1,0,0
inputs/inputGraph_order_110_density_0.75_id_1.txt,parameters/parameterSet.txt,900,999,24,110,0.750000,0,3,2,0,1,0,0
inputs/inputGraph_order_110_density_0.75_id_2.txt,parameters/parameterSet.txt,900,999,24,110,0.750000,0,3,2,0,1,0,0
inputs/inputGraph_order_110_density_0.75_id_3.txt,parameters/parameterSet.txt,900,999,24,110,0.750000,0,3,2,0,1,0,0
inputs/inputGraph_order_110_density_0.75_id_4.txt,parameters/parameterSet.txt,900,999,24,110,0.750000,0,3,2,0,1,0,0
inputs/inputGraph_order_110_density_0.75_id_5.txt,parameters/parameterSet.txt,900,999,24,110,0.750000,0,3,2,0,1,0,0
inputs/inputGraph_order_120_density_0.25_id_1.txt,parameters/parameterSet.txt,900,999,24,120,0.250000,0,19,19,0,1,0,0
